time,spatialGroup,siteType,chargerType,chargingLoad,numPlugged
63.75,San Mateo,Non-Residential,j-1772-2,6.700000000000002,16
63.75,Contra Costa,Residential,j-1772-2,0.0,0
63.75,Contra Costa,Non-Residential,j-1772-2,0.0,1
64.0,Santa Clara,Residential,j-1772-2,6.700000000000002,4
64.0,Santa Clara,Non-Residential,j-1772-2,26.8,22
64.0,San Francisco,Residential,j-1772-2,1.7763568394002505E-15,5
64.0,San Francisco,Non-Residential,chademo,0.0,0
64.0,San Francisco,Non-Residential,j-1772-2,0.0,1
64.0,Alameda,Residential,j-1772-2,0.0,0
64.0,Alameda,Non-Residential,j-1772-2,13.4,3
64.0,Marin,Residential,j-1772-2,1.7763568394002505E-15,3
64.0,Marin,Non-Residential,j-1772-2,0.0,3
64.0,San Mateo,Residential,j-1772-2,13.399999999999945,31
64.0,San Mateo,Non-Residential,j-1772-2,6.700000000000002,16
64.0,Contra Costa,Residential,j-1772-2,0.0,0
64.0,Contra Costa,Non-Residential,j-1772-2,0.0,1
64.25,Santa Clara,Residential,j-1772-2,6.700000000000002,5
64.25,Santa Clara,Non-Residential,j-1772-2,20.1,21
64.25,San Francisco,Residential,j-1772-2,1.7763568394002505E-15,5
64.25,San Francisco,Non-Residential,chademo,0.0,0
64.25,San Francisco,Non-Residential,j-1772-2,0.0,1
64.25,Alameda,Residential,j-1772-2,0.0,0
64.25,Alameda,Non-Residential,j-1772-2,6.7,2
64.25,Marin,Residential,j-1772-2,1.7763568394002505E-15,3
64.25,Marin,Non-Residential,j-1772-2,0.0,3
64.25,San Mateo,Residential,j-1772-2,13.399999999999945,32
64.25,San Mateo,Non-Residential,j-1772-2,6.700000000000002,15
64.25,Contra Costa,Residential,j-1772-2,0.0,0
64.25,Contra Costa,Non-Residential,j-1772-2,0.0,1
64.5,Santa Clara,Residential,j-1772-2,6.700000000000002,5
64.5,Santa Clara,Non-Residential,j-1772-2,26.8,21
64.5,San Francisco,Residential,j-1772-2,1.7763568394002505E-15,5
64.5,San Francisco,Non-Residential,chademo,0.0,0
64.5,San Francisco,Non-Residential,j-1772-2,0.0,1
64.5,Alameda,Residential,j-1772-2,0.0,0
64.5,Alameda,Non-Residential,j-1772-2,0.0,1
64.5,Marin,Residential,j-1772-2,1.7763568394002505E-15,3
64.5,Marin,Non-Residential,j-1772-2,0.0,3
64.5,San Mateo,Residential,j-1772-2,13.399999999999945,32
64.5,San Mateo,Non-Residential,j-1772-2,6.700000000000002,15
64.5,Contra Costa,Residential,j-1772-2,0.0,0
64.5,Contra Costa,Non-Residential,j-1772-2,0.0,1
64.75,Santa Clara,Residential,j-1772-2,6.700000000000002,5
64.75,Santa Clara,Non-Residential,j-1772-2,20.1,20
64.75,San Francisco,Residential,j-1772-2,1.7763568394002505E-15,5
64.75,San Francisco,Non-Residential,chademo,0.0,0
64.75,San Francisco,Non-Residential,j-1772-2,0.0,1
64.75,Alameda,Residential,j-1772-2,0.0,0
64.75,Alameda,Non-Residential,j-1772-2,0.0,1
64.75,Marin,Residential,j-1772-2,1.7763568394002505E-15,3
64.75,Marin,Non-Residential,j-1772-2,0.0,3
64.75,San Mateo,Residential,j-1772-2,20.099999999999945,34
64.75,San Mateo,Non-Residential,j-1772-2,6.700000000000002,15
64.75,Contra Costa,Residential,j-1772-2,0.0,0
64.75,Contra Costa,Non-Residential,j-1772-2,0.0,1
65.0,Santa Clara,Residential,j-1772-2,6.700000000000002,5
65.0,Santa Clara,Non-Residential,j-1772-2,20.1,20
65.0,San Francisco,Residential,j-1772-2,1.7763568394002505E-15,5
65.0,San Francisco,Non-Residential,chademo,0.0,0
65.0,San Francisco,Non-Residential,j-1772-2,0.0,1
65.0,Alameda,Residential,j-1772-2,0.0,0
65.0,Alameda,Non-Residential,j-1772-2,0.0,1
65.0,Marin,Residential,j-1772-2,6.700000000000002,4
65.0,Marin,Non-Residential,j-1772-2,0.0,3
65.0,San Mateo,Residential,j-1772-2,20.099999999999945,34
65.0,San Mateo,Non-Residential,j-1772-2,6.700000000000002,15
65.0,Contra Costa,Residential,j-1772-2,0.0,0
65.0,Contra Costa,Non-Residential,j-1772-2,0.0,1
65.25,Santa Clara,Residential,j-1772-2,6.700000000000002,5
65.25,Santa Clara,Non-Residential,j-1772-2,26.8,20
65.25,San Francisco,Residential,j-1772-2,1.7763568394002505E-15,5
65.25,San Francisco,Non-Residential,chademo,0.0,0
65.25,San Francisco,Non-Residential,j-1772-2,0.0,1
65.25,Alameda,Residential,j-1772-2,0.0,0
65.25,Alameda,Non-Residential,j-1772-2,0.0,1
65.25,Marin,Residential,j-1772-2,6.700000000000002,4
65.25,Marin,Non-Residential,j-1772-2,0.0,3
65.25,San Mateo,Residential,j-1772-2,20.099999999999945,35
65.25,San Mateo,Non-Residential,j-1772-2,6.700000000000002,15
65.25,Contra Costa,Residential,j-1772-2,0.0,0
65.25,Contra Costa,Non-Residential,j-1772-2,0.0,1
65.5,Santa Clara,Residential,j-1772-2,13.400000000000002,6
65.5,Santa Clara,Non-Residential,j-1772-2,20.1,19
65.5,San Francisco,Residential,j-1772-2,6.700000000000002,6
65.5,San Francisco,Non-Residential,chademo,0.0,0
65.5,San Francisco,Non-Residential,j-1772-2,0.0,1
65.5,Alameda,Residential,j-1772-2,0.0,0
65.5,Alameda,Non-Residential,j-1772-2,0.0,1
65.5,Marin,Residential,j-1772-2,6.700000000000002,4
65.5,Marin,Non-Residential,j-1772-2,6.7,4
65.5,San Mateo,Residential,j-1772-2,26.799999999999944,35
65.5,San Mateo,Non-Residential,j-1772-2,1.7763568394002505E-15,14
65.5,Contra Costa,Residential,j-1772-2,0.0,0
65.5,Contra Costa,Non-Residential,j-1772-2,0.0,1
65.75,Santa Clara,Residential,j-1772-2,13.400000000000002,6
65.75,Santa Clara,Non-Residential,j-1772-2,13.400000000000002,18
65.75,San Francisco,Residential,j-1772-2,6.700000000000002,6
65.75,San Francisco,Non-Residential,chademo,0.0,0
65.75,San Francisco,Non-Residential,j-1772-2,0.0,1
65.75,Alameda,Residential,j-1772-2,0.0,0
65.75,Alameda,Non-Residential,j-1772-2,6.7,2
65.75,Marin,Residential,j-1772-2,6.700000000000002,4
65.75,Marin,Non-Residential,j-1772-2,6.7,4
65.75,San Mateo,Residential,j-1772-2,13.399999999999945,35
65.75,San Mateo,Non-Residential,j-1772-2,6.700000000000002,15
65.75,Contra Costa,Residential,j-1772-2,0.0,0
65.75,Contra Costa,Non-Residential,j-1772-2,0.0,1
66.0,Santa Clara,Residential,j-1772-2,20.1,7
66.0,Santa Clara,Non-Residential,j-1772-2,13.400000000000002,18
66.0,San Francisco,Residential,j-1772-2,6.700000000000002,6
66.0,San Francisco,Non-Residential,chademo,0.0,0
66.0,San Francisco,Non-Residential,j-1772-2,0.0,1
66.0,Alameda,Residential,j-1772-2,0.0,0
66.0,Alameda,Non-Residential,j-1772-2,6.7,2
66.0,Marin,Residential,j-1772-2,6.700000000000002,4
66.0,Marin,Non-Residential,j-1772-2,6.7,4
66.0,San Mateo,Residential,j-1772-2,26.799999999999944,36
66.0,San Mateo,Non-Residential,j-1772-2,6.700000000000002,14
66.0,Contra Costa,Residential,j-1772-2,0.0,0
66.0,Contra Costa,Non-Residential,j-1772-2,0.0,1
66.25,Santa Clara,Residential,j-1772-2,20.1,7
66.25,Santa Clara,Non-Residential,j-1772-2,13.400000000000002,18
66.25,San Francisco,Residential,j-1772-2,13.400000000000002,7
66.25,San Francisco,Non-Residential,chademo,0.0,0
66.25,San Francisco,Non-Residential,j-1772-2,0.0,1
66.25,Alameda,Residential,j-1772-2,0.0,0
66.25,Alameda,Non-Residential,j-1772-2,6.7,2
66.25,Marin,Residential,j-1772-2,6.700000000000002,4
66.25,Marin,Non-Residential,j-1772-2,0.0,4
66.25,San Mateo,Residential,j-1772-2,26.799999999999944,37
66.25,San Mateo,Non-Residential,j-1772-2,6.700000000000002,14
66.25,Contra Costa,Residential,j-1772-2,0.0,0
66.25,Contra Costa,Non-Residential,j-1772-2,0.0,1
66.5,Santa Clara,Residential,j-1772-2,20.1,7
66.5,Santa Clara,Non-Residential,j-1772-2,20.1,17
66.5,San Francisco,Residential,j-1772-2,13.400000000000002,7
66.5,San Francisco,Non-Residential,chademo,0.0,0
66.5,San Francisco,Non-Residential,j-1772-2,0.0,1
66.5,Alameda,Residential,j-1772-2,0.0,0
66.5,Alameda,Non-Residential,j-1772-2,6.7,2
66.5,Marin,Residential,j-1772-2,6.700000000000002,4
66.5,Marin,Non-Residential,j-1772-2,0.0,4
66.5,San Mateo,Residential,j-1772-2,26.799999999999944,37
66.5,San Mateo,Non-Residential,j-1772-2,6.700000000000002,12
66.5,Contra Costa,Residential,j-1772-2,0.0,0
66.5,Contra Costa,Non-Residential,j-1772-2,0.0,1
66.75,Santa Clara,Residential,j-1772-2,20.1,7
66.75,Santa Clara,Non-Residential,j-1772-2,13.400000000000002,16
66.75,San Francisco,Residential,j-1772-2,6.700000000000002,7
66.75,San Francisco,Non-Residential,chademo,0.0,0
66.75,San Francisco,Non-Residential,j-1772-2,0.0,1
66.75,Alameda,Residential,j-1772-2,0.0,0
66.75,Alameda,Non-Residential,j-1772-2,6.7,2
66.75,Marin,Residential,j-1772-2,6.700000000000002,4
66.75,Marin,Non-Residential,j-1772-2,0.0,4
66.75,San Mateo,Residential,j-1772-2,20.099999999999945,37
66.75,San Mateo,Non-Residential,j-1772-2,6.700000000000002,12
66.75,Contra Costa,Residential,j-1772-2,0.0,0
66.75,Contra Costa,Non-Residential,j-1772-2,6.7,2
67.0,Santa Clara,Residential,j-1772-2,26.8,8
67.0,Santa Clara,Non-Residential,j-1772-2,13.400000000000002,16
67.0,San Francisco,Residential,j-1772-2,6.700000000000002,7
67.0,San Francisco,Non-Residential,chademo,0.0,0
67.0,San Francisco,Non-Residential,j-1772-2,0.0,1
67.0,Alameda,Residential,j-1772-2,0.0,0
67.0,Alameda,Non-Residential,j-1772-2,6.7,2
67.0,Marin,Residential,j-1772-2,1.7763568394002505E-15,4
67.0,Marin,Non-Residential,j-1772-2,0.0,4
67.0,San Mateo,Residential,j-1772-2,13.399999999999945,38
67.0,San Mateo,Non-Residential,j-1772-2,1.7763568394002505E-15,11
67.0,Contra Costa,Residential,j-1772-2,0.0,0
67.0,Contra Costa,Non-Residential,j-1772-2,6.7,2
67.25,Santa Clara,Residential,j-1772-2,26.8,8
67.25,Santa Clara,Non-Residential,j-1772-2,13.400000000000002,15
67.25,San Francisco,Residential,j-1772-2,1.7763568394002505E-15,7
67.25,San Francisco,Non-Residential,chademo,0.0,0
67.25,San Francisco,Non-Residential,j-1772-2,0.0,1
67.25,Alameda,Residential,j-1772-2,0.0,0
67.25,Alameda,Non-Residential,j-1772-2,0.0,1
67.25,Marin,Residential,j-1772-2,1.7763568394002505E-15,4
67.25,Marin,Non-Residential,j-1772-2,0.0,4
67.25,San Mateo,Residential,j-1772-2,33.49999999999994,42
67.25,San Mateo,Non-Residential,j-1772-2,1.7763568394002505E-15,11
67.25,Contra Costa,Residential,j-1772-2,0.0,0
67.25,Contra Costa,Non-Residential,j-1772-2,0.0,1
67.5,Santa Clara,Residential,j-1772-2,26.8,8
67.5,Santa Clara,Non-Residential,j-1772-2,26.8,16
67.5,San Francisco,Residential,j-1772-2,1.7763568394002505E-15,7
67.5,San Francisco,Non-Residential,chademo,0.0,0
67.5,San Francisco,Non-Residential,j-1772-2,0.0,1
67.5,Alameda,Residential,j-1772-2,6.7,1
67.5,Alameda,Non-Residential,j-1772-2,0.0,1
67.5,Marin,Residential,j-1772-2,1.7763568394002505E-15,4
67.5,Marin,Non-Residential,j-1772-2,0.0,4
67.5,San Mateo,Residential,j-1772-2,40.199999999999946,43
67.5,San Mateo,Non-Residential,j-1772-2,6.700000000000002,12
67.5,Contra Costa,Residential,j-1772-2,0.0,0
67.5,Contra Costa,Non-Residential,j-1772-2,0.0,1
67.75,Santa Clara,Residential,j-1772-2,33.5,9
67.75,Santa Clara,Non-Residential,j-1772-2,20.1,15
67.75,San Francisco,Residential,j-1772-2,1.7763568394002505E-15,7
67.75,San Francisco,Non-Residential,chademo,0.0,0
67.75,San Francisco,Non-Residential,j-1772-2,0.0,1
67.75,Alameda,Residential,j-1772-2,6.7,1
67.75,Alameda,Non-Residential,j-1772-2,0.0,1
67.75,Marin,Residential,j-1772-2,1.7763568394002505E-15,4
67.75,Marin,Non-Residential,j-1772-2,0.0,4
67.75,San Mateo,Residential,j-1772-2,73.59999999999995,49
67.75,San Mateo,Non-Residential,j-1772-2,1.7763568394002505E-15,11
67.75,Contra Costa,Residential,j-1772-2,0.0,0
67.75,Contra Costa,Non-Residential,j-1772-2,0.0,1
68.0,Santa Clara,Residential,j-1772-2,33.5,9
68.0,Santa Clara,Non-Residential,j-1772-2,6.700000000000002,15
68.0,San Francisco,Residential,j-1772-2,6.700000000000002,8
68.0,San Francisco,Non-Residential,chademo,0.0,0
68.0,San Francisco,Non-Residential,j-1772-2,0.0,1
68.0,Alameda,Residential,j-1772-2,6.7,1
68.0,Alameda,Non-Residential,j-1772-2,0.0,1
68.0,Marin,Residential,j-1772-2,6.700000000000002,5
68.0,Marin,Non-Residential,j-1772-2,0.0,4
68.0,San Mateo,Residential,j-1772-2,80.29999999999995,51
68.0,San Mateo,Non-Residential,j-1772-2,1.7763568394002505E-15,11
68.0,Contra Costa,Residential,j-1772-2,0.0,0
68.0,Contra Costa,Non-Residential,j-1772-2,0.0,1
68.25,Santa Clara,Residential,j-1772-2,46.900000000000006,11
68.25,Santa Clara,Non-Residential,j-1772-2,13.400000000000002,14
68.25,San Francisco,Residential,j-1772-2,6.700000000000002,8
68.25,San Francisco,Non-Residential,chademo,0.0,0
68.25,San Francisco,Non-Residential,j-1772-2,0.0,1
68.25,Alameda,Residential,j-1772-2,13.3,2
68.25,Alameda,Non-Residential,j-1772-2,0.0,1
68.25,Marin,Residential,j-1772-2,6.700000000000002,5
68.25,Marin,Non-Residential,j-1772-2,0.0,4
68.25,San Mateo,Residential,j-1772-2,66.89999999999995,52
68.25,San Mateo,Non-Residential,j-1772-2,1.7763568394002505E-15,10
68.25,Contra Costa,Residential,j-1772-2,0.0,0
68.25,Contra Costa,Non-Residential,j-1772-2,0.0,1
68.5,Santa Clara,Residential,j-1772-2,53.60000000000001,13
68.5,Santa Clara,Non-Residential,j-1772-2,13.400000000000002,14
68.5,San Francisco,Residential,j-1772-2,6.700000000000002,8
68.5,San Francisco,Non-Residential,chademo,0.0,0
68.5,San Francisco,Non-Residential,j-1772-2,0.0,0
68.5,Alameda,Residential,j-1772-2,6.6000000000000005,2
68.5,Alameda,Non-Residential,j-1772-2,0.0,1
68.5,Marin,Residential,j-1772-2,6.700000000000002,5
68.5,Marin,Non-Residential,j-1772-2,0.0,4
68.5,San Mateo,Residential,j-1772-2,73.69999999999996,54
68.5,San Mateo,Non-Residential,j-1772-2,1.7763568394002505E-15,9
68.5,Contra Costa,Residential,j-1772-2,0.0,0
68.5,Contra Costa,Non-Residential,j-1772-2,0.0,1
68.75,Santa Clara,Residential,j-1772-2,60.30000000000001,14
68.75,Santa Clara,Non-Residential,j-1772-2,13.400000000000002,14
68.75,San Francisco,Residential,j-1772-2,6.700000000000002,8
68.75,San Francisco,Non-Residential,chademo,0.0,0
68.75,San Francisco,Non-Residential,j-1772-2,0.0,0
68.75,Alameda,Residential,j-1772-2,6.6000000000000005,2
68.75,Alameda,Non-Residential,j-1772-2,0.0,1
68.75,Marin,Residential,j-1772-2,1.7763568394002505E-15,5
68.75,Marin,Non-Residential,j-1772-2,0.0,4
68.75,San Mateo,Residential,j-1772-2,107.19999999999997,59
68.75,San Mateo,Non-Residential,j-1772-2,6.700000000000002,9
68.75,Contra Costa,Residential,j-1772-2,0.0,0
68.75,Contra Costa,Non-Residential,j-1772-2,0.0,1
69.0,Santa Clara,Residential,j-1772-2,60.30000000000001,15
69.0,Santa Clara,Non-Residential,j-1772-2,13.400000000000002,13
69.0,San Francisco,Residential,j-1772-2,1.7763568394002505E-15,8
69.0,San Francisco,Non-Residential,chademo,0.0,0
69.0,San Francisco,Non-Residential,j-1772-2,0.0,0
69.0,Alameda,Residential,j-1772-2,6.6000000000000005,2
69.0,Alameda,Non-Residential,j-1772-2,0.0,1
69.0,Marin,Residential,j-1772-2,1.7763568394002505E-15,5
69.0,Marin,Non-Residential,j-1772-2,0.0,4
69.0,San Mateo,Residential,j-1772-2,100.49999999999997,60
69.0,San Mateo,Non-Residential,j-1772-2,6.700000000000002,8
69.0,Contra Costa,Residential,j-1772-2,0.0,0
69.0,Contra Costa,Non-Residential,j-1772-2,0.0,1
69.25,Santa Clara,Residential,j-1772-2,60.30000000000001,16
69.25,Santa Clara,Non-Residential,j-1772-2,13.400000000000002,12
69.25,San Francisco,Residential,j-1772-2,1.7763568394002505E-15,8
69.25,San Francisco,Non-Residential,chademo,0.0,0
69.25,San Francisco,Non-Residential,j-1772-2,0.0,0
69.25,Alameda,Residential,j-1772-2,6.6000000000000005,2
69.25,Alameda,Non-Residential,j-1772-2,0.0,1
69.25,Marin,Residential,j-1772-2,1.7763568394002505E-15,5
69.25,Marin,Non-Residential,j-1772-2,0.0,4
69.25,San Mateo,Residential,j-1772-2,93.79999999999997,61
69.25,San Mateo,Non-Residential,j-1772-2,6.700000000000002,8
69.25,Contra Costa,Residential,j-1772-2,0.0,0
69.25,Contra Costa,Non-Residential,j-1772-2,0.0,1
69.5,Santa Clara,Residential,j-1772-2,60.30000000000001,16
69.5,Santa Clara,Non-Residential,j-1772-2,13.400000000000002,12
69.5,San Francisco,Residential,j-1772-2,1.7763568394002505E-15,8
69.5,San Francisco,Non-Residential,chademo,0.0,0
69.5,San Francisco,Non-Residential,j-1772-2,0.0,0
69.5,Alameda,Residential,j-1772-2,13.3,3
69.5,Alameda,Non-Residential,j-1772-2,0.0,1
69.5,Marin,Residential,j-1772-2,1.7763568394002505E-15,5
69.5,Marin,Non-Residential,j-1772-2,0.0,4
69.5,San Mateo,Residential,j-1772-2,80.39999999999996,61
69.5,San Mateo,Non-Residential,j-1772-2,6.700000000000002,7
69.5,Contra Costa,Residential,j-1772-2,0.0,0
69.5,Contra Costa,Non-Residential,j-1772-2,0.0,1
69.75,Santa Clara,Residential,j-1772-2,67.00000000000001,18
69.75,Santa Clara,Non-Residential,j-1772-2,20.1,13
69.75,San Francisco,Residential,j-1772-2,1.7763568394002505E-15,8
69.75,San Francisco,Non-Residential,chademo,0.0,0
69.75,San Francisco,Non-Residential,j-1772-2,0.0,0
69.75,Alameda,Residential,j-1772-2,13.3,3
69.75,Alameda,Non-Residential,j-1772-2,0.0,1
69.75,Marin,Residential,j-1772-2,1.7763568394002505E-15,5
69.75,Marin,Non-Residential,j-1772-2,0.0,4
69.75,San Mateo,Residential,j-1772-2,73.69999999999996,67
69.75,San Mateo,Non-Residential,j-1772-2,6.700000000000002,7
69.75,Contra Costa,Residential,j-1772-2,0.0,0
69.75,Contra Costa,Non-Residential,j-1772-2,0.0,1
70.0,Santa Clara,Residential,j-1772-2,67.00000000000001,18
70.0,Santa Clara,Non-Residential,j-1772-2,20.1,13
70.0,San Francisco,Residential,j-1772-2,1.7763568394002505E-15,8
70.0,San Francisco,Non-Residential,chademo,0.0,0
70.0,San Francisco,Non-Residential,j-1772-2,0.0,0
70.0,Alameda,Residential,j-1772-2,6.700000000000001,3
70.0,Alameda,Non-Residential,j-1772-2,0.0,1
70.0,Marin,Residential,j-1772-2,1.7763568394002505E-15,5
70.0,Marin,Non-Residential,j-1772-2,0.0,4
70.0,San Mateo,Residential,j-1772-2,73.59999999999995,69
70.0,San Mateo,Non-Residential,j-1772-2,1.7763568394002505E-15,6
70.0,Contra Costa,Residential,j-1772-2,0.0,0
70.0,Contra Costa,Non-Residential,j-1772-2,0.0,1
70.25,Santa Clara,Residential,j-1772-2,73.70000000000002,20
70.25,Santa Clara,Non-Residential,j-1772-2,13.400000000000002,12
70.25,San Francisco,Residential,j-1772-2,1.7763568394002505E-15,8
70.25,San Francisco,Non-Residential,chademo,0.0,0
70.25,San Francisco,Non-Residential,j-1772-2,0.0,0
70.25,Alameda,Residential,j-1772-2,6.700000000000001,3
70.25,Alameda,Non-Residential,j-1772-2,0.0,1
70.25,Marin,Residential,j-1772-2,1.7763568394002505E-15,5
70.25,Marin,Non-Residential,j-1772-2,0.0,4
70.25,San Mateo,Residential,j-1772-2,80.29999999999995,72
70.25,San Mateo,Non-Residential,j-1772-2,1.7763568394002505E-15,6
70.25,Contra Costa,Residential,j-1772-2,0.0,0
70.25,Contra Costa,Non-Residential,j-1772-2,0.0,1
70.5,Santa Clara,Residential,j-1772-2,80.40000000000002,21
70.5,Santa Clara,Non-Residential,j-1772-2,13.400000000000002,12
70.5,San Francisco,Residential,j-1772-2,1.7763568394002505E-15,8
70.5,San Francisco,Non-Residential,chademo,0.0,0
70.5,San Francisco,Non-Residential,j-1772-2,0.0,0
70.5,Alameda,Residential,j-1772-2,6.700000000000001,3
70.5,Alameda,Non-Residential,j-1772-2,0.0,1
70.5,Marin,Residential,j-1772-2,1.7763568394002505E-15,5
70.5,Marin,Non-Residential,j-1772-2,0.0,4
70.5,San Mateo,Residential,j-1772-2,100.29999999999995,75
70.5,San Mateo,Non-Residential,j-1772-2,1.7763568394002505E-15,6
70.5,Contra Costa,Residential,j-1772-2,0.0,0
70.5,Contra Costa,Non-Residential,j-1772-2,0.0,1
70.75,Santa Clara,Residential,j-1772-2,80.40000000000002,21
70.75,Santa Clara,Non-Residential,j-1772-2,13.400000000000002,11
70.75,San Francisco,Residential,j-1772-2,1.7763568394002505E-15,8
70.75,San Francisco,Non-Residential,chademo,0.0,0
70.75,San Francisco,Non-Residential,j-1772-2,0.0,0
70.75,Alameda,Residential,j-1772-2,6.700000000000001,3
70.75,Alameda,Non-Residential,j-1772-2,0.0,1
70.75,Marin,Residential,j-1772-2,1.7763568394002505E-15,4
70.75,Marin,Non-Residential,j-1772-2,0.0,4
70.75,San Mateo,Residential,j-1772-2,100.19999999999995,79
70.75,San Mateo,Non-Residential,j-1772-2,1.7763568394002505E-15,6
70.75,Contra Costa,Residential,j-1772-2,0.0,0
70.75,Contra Costa,Non-Residential,j-1772-2,0.0,1
71.0,Santa Clara,Residential,j-1772-2,80.40000000000002,21
71.0,Santa Clara,Non-Residential,j-1772-2,20.1,12
71.0,San Francisco,Residential,j-1772-2,1.7763568394002505E-15,8
71.0,San Francisco,Non-Residential,chademo,0.0,0
71.0,San Francisco,Non-Residential,j-1772-2,0.0,0
71.0,Alameda,Residential,j-1772-2,6.700000000000001,3
71.0,Alameda,Non-Residential,j-1772-2,0.0,1
71.0,Marin,Residential,j-1772-2,1.7763568394002505E-15,4
71.0,Marin,Non-Residential,j-1772-2,0.0,4
71.0,San Mateo,Residential,j-1772-2,93.49999999999994,81
71.0,San Mateo,Non-Residential,j-1772-2,1.7763568394002505E-15,6
71.0,Contra Costa,Residential,j-1772-2,0.0,0
71.0,Contra Costa,Non-Residential,j-1772-2,0.0,1
71.25,Santa Clara,Residential,j-1772-2,80.40000000000002,21
71.25,Santa Clara,Non-Residential,j-1772-2,20.1,12
71.25,San Francisco,Residential,j-1772-2,6.700000000000002,9
71.25,San Francisco,Non-Residential,chademo,0.0,0
71.25,San Francisco,Non-Residential,j-1772-2,0.0,0
71.25,Alameda,Residential,j-1772-2,6.700000000000001,3
71.25,Alameda,Non-Residential,j-1772-2,0.0,1
71.25,Marin,Residential,j-1772-2,1.7763568394002505E-15,4
71.25,Marin,Non-Residential,j-1772-2,0.0,4
71.25,San Mateo,Residential,j-1772-2,86.89999999999995,83
71.25,San Mateo,Non-Residential,j-1772-2,1.7763568394002505E-15,6
71.25,Contra Costa,Residential,j-1772-2,0.0,0
71.25,Contra Costa,Non-Residential,j-1772-2,0.0,1
71.5,Santa Clara,Residential,j-1772-2,87.10000000000002,23
71.5,Santa Clara,Non-Residential,j-1772-2,20.1,12
71.5,San Francisco,Residential,j-1772-2,6.700000000000002,9
71.5,San Francisco,Non-Residential,chademo,0.0,0
71.5,San Francisco,Non-Residential,j-1772-2,0.0,0
71.5,Alameda,Residential,j-1772-2,13.3,4
71.5,Alameda,Non-Residential,j-1772-2,0.0,1
71.5,Marin,Residential,j-1772-2,1.7763568394002505E-15,4
71.5,Marin,Non-Residential,j-1772-2,0.0,4
71.5,San Mateo,Residential,j-1772-2,86.89999999999995,85
71.5,San Mateo,Non-Residential,j-1772-2,1.7763568394002505E-15,6
71.5,Contra Costa,Residential,j-1772-2,0.0,0
71.5,Contra Costa,Non-Residential,j-1772-2,0.0,1
71.75,Santa Clara,Residential,j-1772-2,87.10000000000002,23
71.75,Santa Clara,Non-Residential,j-1772-2,20.1,12
71.75,San Francisco,Residential,j-1772-2,6.700000000000002,9
71.75,San Francisco,Non-Residential,chademo,0.0,0
71.75,San Francisco,Non-Residential,j-1772-2,0.0,0
71.75,Alameda,Residential,j-1772-2,13.3,4
71.75,Alameda,Non-Residential,j-1772-2,0.0,1
71.75,Marin,Residential,j-1772-2,1.7763568394002505E-15,4
71.75,Marin,Non-Residential,j-1772-2,0.0,4
71.75,San Mateo,Residential,j-1772-2,66.79999999999994,85
71.75,San Mateo,Non-Residential,j-1772-2,1.7763568394002505E-15,5
71.75,Contra Costa,Residential,j-1772-2,6.7,1
71.75,Contra Costa,Non-Residential,j-1772-2,0.0,1
72.0,Santa Clara,Residential,j-1772-2,87.10000000000002,23
72.0,Santa Clara,Non-Residential,j-1772-2,13.400000000000002,12
72.0,San Francisco,Residential,j-1772-2,13.400000000000002,10
72.0,San Francisco,Non-Residential,chademo,0.0,0
72.0,San Francisco,Non-Residential,j-1772-2,0.0,0
72.0,Alameda,Residential,j-1772-2,13.3,4
72.0,Alameda,Non-Residential,j-1772-2,0.0,1
72.0,Marin,Residential,j-1772-2,6.700000000000002,5
72.0,Marin,Non-Residential,j-1772-2,0.0,4
72.0,San Mateo,Residential,j-1772-2,60.09999999999994,85
72.0,San Mateo,Non-Residential,j-1772-2,1.7763568394002505E-15,5
72.0,Contra Costa,Residential,j-1772-2,6.7,1
72.0,Contra Costa,Non-Residential,j-1772-2,0.0,1
